setlist_id,concert_id,song_name,setlist_position,cover_info,encore,tape
1bd3a990_5,1bd3a990,Hallowed Be Thy Name,5,,False,False
1bd3a990_6,1bd3a990,Iron Maiden,6,,False,False
1bd3a990_7,1bd3a990,Run to the Hills,7,,False,False
1bd3a990_8,1bd3a990,Sanctuary,8,,False,False
1bd3a990_9,1bd3a990,Drifter,9,,False,False
1bd3a990_10,1bd3a990,Prowler,10,,False,False
1bd3a990_11,1bd3a990,Where Eagles Dare,11,,False,False
1bd3a990_12,1bd3a990,Wrathchild,12,,False,False
1bd3a990_13,1bd3a990,The Trooper,13,,False,False
1bd3a990_14,1bd3a990,Revelations,14,,False,False
1bd3a990_15,1bd3a990,Flight of Icarus,15,,False,False
1bd3a990_16,1bd3a990,Die With Your Boots On,16,,False,False
1bd3a990_17,1bd3a990,22 Acacia Avenue,17,,True,False
1bd3a990_18,1bd3a990,The Number of the Beast,18,,True,False
1bd3a990_19,1bd3a990,Still Life,19,,True,False
1bd3a990_20,1bd3a990,To Tame a Land,20,,True,False
7bd45244_1,7bd45244,Guitar Solo,1,,False,False
7bd45244_2,7bd45244,Drum Solo,2,,False,False
7bd45244_3,7bd45244,Phantom of the Opera,3,,False,False
7bd45244_4,7bd45244,Hallowed Be Thy Name,4,,False,False
7bd45244_5,7bd45244,Iron Maiden,5,,False,False
7bd45244_6,7bd45244,Run to the Hills,6,,False,False
7bd45244_7,7bd45244,Sanctuary,7,,False,False
7bd45244_8,7bd45244,Drifter,8,,False,False
7bd45244_9,7bd45244,Prowler,9,,False,False
7bd45244_10,7bd45244,"""Main Title"" from ""Where Eagles Dare""",10,,False,False
7bd45244_11,7bd45244,Where Eagles Dare,11,,False,False
7bd45244_12,7bd45244,Wrathchild,12,,False,False
7bd45244_13,7bd45244,The Trooper,13,,False,False
7bd45244_14,7bd45244,Revelations,14,,False,False
7bd45244_15,7bd45244,Flight of Icarus,15,,False,False
7bd45244_16,7bd45244,Die With Your Boots On,16,,True,False
7bd45244_17,7bd45244,22 Acacia Avenue,17,,True,False
7bd45244_18,7bd45244,The Number of the Beast,18,,True,False
7bd45244_19,7bd45244,Still Life,19,,True,False
13d3a991_1,13d3a991,To Tame a Land,1,,False,True
13d3a991_2,13d3a991,Guitar Solo,2,,False,False
13d3a991_3,13d3a991,Drum Solo,3,,False,False
13d3a991_4,13d3a991,Phantom of the Opera,4,,False,False
13d3a991_5,13d3a991,Hallowed Be Thy Name,5,,False,False
13d3a991_6,13d3a991,Iron Maiden,6,,False,False
13d3a991_7,13d3a991,Run to the Hills,7,,False,False
13d3a991_8,13d3a991,Sanctuary,8,,False,False
13d3a991_9,13d3a991,Drifter,9,,False,False
13d3a991_10,13d3a991,Prowler,10,,False,False
13d3a991_11,13d3a991,"""Main Title"" from ""Where Eagles Dare""",11,,False,False
13d3a991_12,13d3a991,Where Eagles Dare,12,,False,False
13d3a991_13,13d3a991,Wrathchild,13,,False,False
13d3a991_14,13d3a991,The Trooper,14,,False,False
13d3a991_15,13d3a991,Revelations,15,,False,False
13d3a991_16,13d3a991,Flight of Icarus,16,,False,False
13d3a991_17,13d3a991,Die With Your Boots On,17,,True,False
13d3a991_18,13d3a991,22 Acacia Avenue,18,,True,False
13d3a991_19,13d3a991,The Number of the Beast,19,,True,False
13d3a991_20,13d3a991,Still Life,20,,True,False
3bd774bc_1,3bd774bc,To Tame a Land,1,,False,True
3bd774bc_2,3bd774bc,Guitar Solo,2,,False,False
3bd774bc_3,3bd774bc,Drum Solo,3,,False,False
3bd774bc_4,3bd774bc,Phantom of the Opera,4,,False,False
3bd774bc_5,3bd774bc,Hallowed Be Thy Name,5,,False,False
3bd774bc_6,3bd774bc,Iron Maiden,6,,False,False
3bd774bc_7,3bd774bc,Run to the Hills,7,,False,False
3bd774bc_8,3bd774bc,Sanctuary,8,,False,False
3bd774bc_9,3bd774bc,Drifter,9,,False,False
3bd774bc_10,3bd774bc,Prowler,10,,False,False
3bd774bc_11,3bd774bc,Where Eagles Dare,11,,False,False
3bd774bc_12,3bd774bc,Wrathchild,12,,False,False
3bd774bc_13,3bd774bc,The Trooper,13,,False,False
3bd774bc_14,3bd774bc,Revelations,14,,False,False
3bd774bc_15,3bd774bc,Flight of Icarus,15,,False,False
3bd774bc_16,3bd774bc,Die With Your Boots On,16,,False,False
3bd774bc_17,3bd774bc,22 Acacia Avenue,17,,True,False
3bd774bc_18,3bd774bc,The Number of the Beast,18,,True,False
3bd774bc_19,3bd774bc,Still Life,19,,True,False
3bd774bc_20,3bd774bc,To Tame a Land,20,,True,False
bd3a992_1,bd3a992,Guitar Solo,1,,False,False
bd3a992_2,bd3a992,Drum Solo,2,,False,False
bd3a992_3,bd3a992,Phantom of the Opera,3,,False,False
bd3a992_4,bd3a992,Hallowed Be Thy Name,4,,False,False
bd3a992_5,bd3a992,Iron Maiden,5,,False,False
bd3a992_6,bd3a992,Run to the Hills,6,,False,False
bd3a992_7,bd3a992,Sanctuary,7,,False,False
bd3a992_8,bd3a992,Drifter,8,,False,False
bd3a992_9,bd3a992,Prowler,9,,False,False
bd3a992_10,bd3a992,"""Main Title"" from ""Where Eagles Dare""",10,,False,False
bd3a992_11,bd3a992,Where Eagles Dare,11,,False,False
bd3a992_12,bd3a992,Wrathchild,12,,False,False
bd3a992_13,bd3a992,The Trooper,13,,False,False
bd3a992_14,bd3a992,Revelations,14,,False,False
bd3a992_15,bd3a992,Flight of Icarus,15,,False,False
bd3a992_16,bd3a992,Die With Your Boots On,16,,True,False
bd3a992_17,bd3a992,22 Acacia Avenue,17,,True,False
bd3a992_18,bd3a992,The Number of the Beast,18,,True,False
bd3a992_19,bd3a992,Still Life,19,,True,False
13d3a5cd_1,13d3a5cd,To Tame a Land,1,,False,True
13d3a5cd_2,13d3a5cd,Guitar Solo,2,,False,False
13d3a5cd_3,13d3a5cd,Drum Solo,3,,False,False
13d3a5cd_4,13d3a5cd,Phantom of the Opera,4,,False,False
13d3a5cd_5,13d3a5cd,Hallowed Be Thy Name,5,,False,False
13d3a5cd_6,13d3a5cd,Iron Maiden,6,,False,False
13d3a5cd_7,13d3a5cd,Run to the Hills,7,,False,False
13d3a5cd_8,13d3a5cd,Sanctuary,8,,False,False
13d3a5cd_9,13d3a5cd,Drifter,9,,False,False
13d3a5cd_10,13d3a5cd,Prowler,10,,False,False
13d3a5cd_11,13d3a5cd,Where Eagles Dare,11,,False,False
13d3a5cd_12,13d3a5cd,Wrathchild,12,,False,False
13d3a5cd_13,13d3a5cd,The Trooper,13,,False,False
13d3a5cd_14,13d3a5cd,Revelations,14,,False,False
13d3a5cd_15,13d3a5cd,Flight of Icarus,15,,False,False
13d3a5cd_16,13d3a5cd,Die With Your Boots On,16,,False,False
13d3a5cd_17,13d3a5cd,22 Acacia Avenue,17,,True,False
13d3a5cd_18,13d3a5cd,The Number of the Beast,18,,True,False
13d3a5cd_19,13d3a5cd,Still Life,19,,True,False
13d3a5cd_20,13d3a5cd,To Tame a Land,20,,True,False
23d64cb7_1,23d64cb7,Phantom of the Opera,1,,False,False
23d64cb7_2,23d64cb7,Hallowed Be Thy Name,2,,False,False
23d64cb7_3,23d64cb7,Iron Maiden,3,,False,False
23d64cb7_4,23d64cb7,Run to the Hills,4,,False,False
23d64cb7_5,23d64cb7,Sanctuary,5,,False,False
23d64cb7_6,23d64cb7,Drifter,6,,False,False
23d64cb7_7,23d64cb7,Prowler,7,,False,False
23d64cb7_8,23d64cb7,Where Eagles Dare,8,,False,False
23d64cb7_9,23d64cb7,Wrathchild,9,,False,False
23d64cb7_10,23d64cb7,The Trooper,10,,False,False
23d64cb7_11,23d64cb7,Revelations,11,,False,False
23d64cb7_12,23d64cb7,Flight of Icarus,12,,False,False
23d64cb7_13,23d64cb7,Die With Your Boots On,13,,False,False
23d64cb7_14,23d64cb7,22 Acacia Avenue,14,,True,False
23d64cb7_15,23d64cb7,The Number of the Beast,15,,True,False
23d64cb7_16,23d64cb7,Still Life,16,,True,False
23d64cb7_17,23d64cb7,To Tame a Land,17,,True,False
3d3a993_1,3d3a993,Guitar Solo,1,,False,False
3d3a993_2,3d3a993,Drum Solo,2,,False,False
3d3a993_3,3d3a993,Phantom of the Opera,3,,False,False
3d3a993_4,3d3a993,Hallowed Be Thy Name,4,,False,False
3d3a993_5,3d3a993,Iron Maiden,5,,False,False
3d3a993_6,3d3a993,Run to the Hills,6,,False,False
3d3a993_7,3d3a993,Sanctuary,7,,False,False
3d3a993_8,3d3a993,Drifter,8,,False,False
3d3a993_9,3d3a993,Prowler,9,,False,False
3d3a993_10,3d3a993,Where Eagles Dare,10,,False,False
3d3a993_11,3d3a993,Wrathchild,11,,False,False
3d3a993_12,3d3a993,The Trooper,12,,False,False
3d3a993_13,3d3a993,Revelations,13,,False,False
3d3a993_14,3d3a993,Flight of Icarus,14,,False,False
3d3a993_15,3d3a993,Die With Your Boots On,15,,False,False
3d3a993_16,3d3a993,22 Acacia Avenue,16,,True,False
3d3a993_17,3d3a993,The Number of the Beast,17,,True,False
3d3a993_18,3d3a993,Still Life,18,,True,False
3d3a993_19,3d3a993,To Tame a Land,19,,True,False
43d4530f_1,43d4530f,Phantom of the Opera,1,,False,False
43d4530f_2,43d4530f,Hallowed Be Thy Name,2,,False,False
43d4530f_3,43d4530f,Iron Maiden,3,,False,False
43d4530f_4,43d4530f,Run to the Hills,4,,False,False
43d4530f_5,43d4530f,Sanctuary,5,,False,False
43d4530f_6,43d4530f,Drifter,6,,False,False
43d4530f_7,43d4530f,Prowler,7,,False,False
43d4530f_8,43d4530f,"""Main Title"" from ""Where Eagles Dare""",8,,False,False
43d4530f_9,43d4530f,Where Eagles Dare,9,,False,False
43d4530f_10,43d4530f,Wrathchild,10,,False,False
43d4530f_11,43d4530f,The Trooper,11,,False,False
43d4530f_12,43d4530f,Revelations,12,,False,False
43d4530f_13,43d4530f,Flight of Icarus,13,,False,False
43d4530f_14,43d4530f,Die With Your Boots On,14,,True,False
43d4530f_15,43d4530f,22 Acacia Avenue,15,,True,False
43d4530f_16,43d4530f,The Number of the Beast,16,,True,False
43d4530f_17,43d4530f,Still Life,17,,True,False
13d3a5d5_1,13d3a5d5,To Tame a Land,1,,False,True
13d3a5d5_2,13d3a5d5,Guitar Solo,2,,False,False
13d3a5d5_3,13d3a5d5,Drum Solo,3,,False,False
13d3a5d5_4,13d3a5d5,Phantom of the Opera,4,,False,False
13d3a5d5_5,13d3a5d5,Hallowed Be Thy Name,5,,False,False
13d3a5d5_6,13d3a5d5,Iron Maiden,6,,False,False
13d3a5d5_7,13d3a5d5,Run to the Hills,7,,False,False
13d3a5d5_8,13d3a5d5,Sanctuary,8,,False,False
13d3a5d5_9,13d3a5d5,Drifter,9,,False,False
13d3a5d5_10,13d3a5d5,Prowler,10,,False,False
13d3a5d5_11,13d3a5d5,"""Main Title"" from ""Where Eagles Dare""",11,,False,False
13d3a5d5_12,13d3a5d5,Where Eagles Dare,12,,False,False
13d3a5d5_13,13d3a5d5,Wrathchild,13,,False,False
13d3a5d5_14,13d3a5d5,The Trooper,14,,False,False
13d3a5d5_15,13d3a5d5,Revelations,15,,False,False
13d3a5d5_16,13d3a5d5,Flight of Icarus,16,,False,False
13d3a5d5_17,13d3a5d5,Die With Your Boots On,17,,True,False
13d3a5d5_18,13d3a5d5,22 Acacia Avenue,18,,True,False
13d3a5d5_19,13d3a5d5,The Number of the Beast,19,,True,False
13d3a5d5_20,13d3a5d5,Still Life,20,,True,False
bd3a5d6_1,bd3a5d6,To Tame a Land,1,,False,True
bd3a5d6_2,bd3a5d6,Guitar Solo,2,,False,False
bd3a5d6_3,bd3a5d6,Drum Solo,3,,False,False
bd3a5d6_4,bd3a5d6,Phantom of the Opera,4,,False,False
bd3a5d6_5,bd3a5d6,Hallowed Be Thy Name,5,,False,False
bd3a5d6_6,bd3a5d6,Iron Maiden,6,,False,False
bd3a5d6_7,bd3a5d6,Run to the Hills,7,,False,False
bd3a5d6_8,bd3a5d6,Sanctuary,8,,False,False
bd3a5d6_9,bd3a5d6,Drifter,9,,False,False
bd3a5d6_10,bd3a5d6,Prowler,10,,False,False
bd3a5d6_11,bd3a5d6,"""Main Title"" from ""Where Eagles Dare""",11,,False,False
bd3a5d6_12,bd3a5d6,Where Eagles Dare,12,,False,False
bd3a5d6_13,bd3a5d6,Wrathchild,13,,False,False
bd3a5d6_14,bd3a5d6,The Trooper,14,,False,False
bd3a5d6_15,bd3a5d6,Revelations,15,,False,False
bd3a5d6_16,bd3a5d6,Flight of Icarus,16,,False,False
bd3a5d6_17,bd3a5d6,Die With Your Boots On,17,,True,False
bd3a5d6_18,bd3a5d6,22 Acacia Avenue,18,,True,False
bd3a5d6_19,bd3a5d6,The Number of the Beast,19,,True,False
bd3a5d6_20,bd3a5d6,Still Life,20,,True,False
1bd3a5d0_1,1bd3a5d0,To Tame a Land,1,,False,True
1bd3a5d0_2,1bd3a5d0,Guitar Solo,2,,False,False
1bd3a5d0_3,1bd3a5d0,Drum Solo,3,,False,False
1bd3a5d0_4,1bd3a5d0,Phantom of the Opera,4,,False,False
1bd3a5d0_5,1bd3a5d0,Hallowed Be Thy Name,5,,False,False
1bd3a5d0_6,1bd3a5d0,Iron Maiden,6,,False,False
1bd3a5d0_7,1bd3a5d0,Run to the Hills,7,,False,False
1bd3a5d0_8,1bd3a5d0,Sanctuary,8,,False,False
1bd3a5d0_9,1bd3a5d0,Drifter,9,,False,False
1bd3a5d0_10,1bd3a5d0,Prowler,10,,False,False
1bd3a5d0_11,1bd3a5d0,"""Main Title"" from ""Where Eagles Dare""",11,,False,False
1bd3a5d0_12,1bd3a5d0,Where Eagles Dare,12,,False,False
1bd3a5d0_13,1bd3a5d0,Wrathchild,13,,False,False
1bd3a5d0_14,1bd3a5d0,The Trooper,14,,False,False
1bd3a5d0_15,1bd3a5d0,Revelations,15,,False,False
1bd3a5d0_16,1bd3a5d0,Flight of Icarus,16,,False,False
1bd3a5d0_17,1bd3a5d0,Die With Your Boots On,17,,True,False
1bd3a5d0_18,1bd3a5d0,22 Acacia Avenue,18,,True,False
1bd3a5d0_19,1bd3a5d0,The Number of the Beast,19,,True,False
1bd3a5d0_20,1bd3a5d0,Still Life,20,,True,False
13d3a5d1_1,13d3a5d1,To Tame a Land,1,,False,True
13d3a5d1_2,13d3a5d1,Guitar Solo,2,,False,False
13d3a5d1_3,13d3a5d1,Drum Solo,3,,False,False
13d3a5d1_4,13d3a5d1,Phantom of the Opera,4,,False,False
13d3a5d1_5,13d3a5d1,Hallowed Be Thy Name,5,,False,False
13d3a5d1_6,13d3a5d1,Iron Maiden,6,,False,False
13d3a5d1_7,13d3a5d1,Run to the Hills,7,,False,False
13d3a5d1_8,13d3a5d1,Sanctuary,8,,False,False
13d3a5d1_9,13d3a5d1,Drifter,9,,False,False
13d3a5d1_10,13d3a5d1,Prowler,10,,False,False
13d3a5d1_11,13d3a5d1,"""Main Title"" from ""Where Eagles Dare""",11,,False,False
13d3a5d1_12,13d3a5d1,Where Eagles Dare,12,,False,False
13d3a5d1_13,13d3a5d1,Wrathchild,13,,False,False
13d3a5d1_14,13d3a5d1,The Trooper,14,,False,False
13d3a5d1_15,13d3a5d1,Revelations,15,,False,False
13d3a5d1_16,13d3a5d1,Flight of Icarus,16,,False,False
13d3a5d1_17,13d3a5d1,Die With Your Boots On,17,,True,False
13d3a5d1_18,13d3a5d1,22 Acacia Avenue,18,,True,False
13d3a5d1_19,13d3a5d1,The Number of the Beast,19,,True,False
13d3a5d1_20,13d3a5d1,Still Life,20,,True,False
73d26e69_1,73d26e69,To Tame a Land,1,,False,True
73d26e69_2,73d26e69,Guitar Solo,2,,False,False
73d26e69_3,73d26e69,Drum Solo,3,,False,False
73d26e69_4,73d26e69,Phantom of the Opera,4,,False,False
73d26e69_5,73d26e69,Hallowed Be Thy Name,5,,False,False
73d26e69_6,73d26e69,Iron Maiden,6,,False,False
73d26e69_7,73d26e69,Run to the Hills,7,,False,False
73d26e69_8,73d26e69,Sanctuary,8,,False,False
73d26e69_9,73d26e69,Drifter,9,,False,False
73d26e69_10,73d26e69,Prowler,10,,False,False
73d26e69_11,73d26e69,I Got the Fire,11,,False,False
73d26e69_12,73d26e69,Where Eagles Dare,12,,False,False
73d26e69_13,73d26e69,Wrathchild,13,,False,False
73d26e69_14,73d26e69,The Trooper,14,,False,False
73d26e69_15,73d26e69,Revelations,15,,False,False
73d26e69_16,73d26e69,Flight of Icarus,16,,False,False
73d26e69_17,73d26e69,Die With Your Boots On,17,,True,False
73d26e69_18,73d26e69,22 Acacia Avenue,18,,True,False
73d26e69_19,73d26e69,The Number of the Beast,19,,True,False
73d26e69_20,73d26e69,Still Life,20,,True,False
73d26e69_21,73d26e69,To Tame a Land,21,Montrose,True,False
1bd3a99c_1,1bd3a99c,Guitar Solo,1,,False,False
1bd3a99c_2,1bd3a99c,Drum Solo,2,,False,False
1bd3a99c_3,1bd3a99c,Phantom of the Opera,3,,False,False
1bd3a99c_4,1bd3a99c,Hallowed Be Thy Name,4,,False,False
1bd3a99c_5,1bd3a99c,Iron Maiden,5,,False,False
1bd3a99c_6,1bd3a99c,Run to the Hills,6,,False,False
1bd3a99c_7,1bd3a99c,Sanctuary,7,,False,False
1bd3a99c_8,1bd3a99c,Drifter,8,,False,False
1bd3a99c_9,1bd3a99c,Prowler,9,,False,False
1bd3a99c_10,1bd3a99c,I Got the Fire,10,,False,False
1bd3a99c_11,1bd3a99c,"""Main Title"" from ""Where Eagles Dare""",11,,False,False
1bd3a99c_12,1bd3a99c,Where Eagles Dare,12,,False,False
1bd3a99c_13,1bd3a99c,Wrathchild,13,,False,False
1bd3a99c_14,1bd3a99c,The Trooper,14,,False,False
1bd3a99c_15,1bd3a99c,Revelations,15,,False,False
1bd3a99c_16,1bd3a99c,Flight of Icarus,16,,True,False
1bd3a99c_17,1bd3a99c,Die With Your Boots On,17,,True,False
1bd3a99c_18,1bd3a99c,22 Acacia Avenue,18,,True,False
1bd3a99c_19,1bd3a99c,The Number of the Beast,19,,True,False
1bd3a99c_20,1bd3a99c,Still Life,20,Montrose,True,False
3d3a5df_1,3d3a5df,To Tame a Land,1,,False,True
3d3a5df_2,3d3a5df,Guitar Solo,2,,False,False
3d3a5df_3,3d3a5df,Drum Solo,3,,False,False
3d3a5df_4,3d3a5df,Phantom of the Opera,4,,False,False
3d3a5df_5,3d3a5df,Hallowed Be Thy Name,5,,False,False
3d3a5df_6,3d3a5df,Iron Maiden,6,,False,False
3d3a5df_7,3d3a5df,Run to the Hills,7,,False,False
3d3a5df_8,3d3a5df,Sanctuary,8,,False,False
3d3a5df_9,3d3a5df,Drifter,9,,False,False
3d3a5df_10,3d3a5df,Prowler,10,,False,False
3d3a5df_11,3d3a5df,"""Main Title"" from ""Where Eagles Dare""",11,,False,False
3d3a5df_12,3d3a5df,Where Eagles Dare,12,,False,False
3d3a5df_13,3d3a5df,Wrathchild,13,,False,False
3d3a5df_14,3d3a5df,The Trooper,14,,False,False
3d3a5df_15,3d3a5df,Revelations,15,,False,False
3d3a5df_16,3d3a5df,Flight of Icarus,16,,False,False
3d3a5df_17,3d3a5df,Die With Your Boots On,17,,True,False
3d3a5df_18,3d3a5df,22 Acacia Avenue,18,,True,False
3d3a5df_19,3d3a5df,The Number of the Beast,19,,True,False
3d3a5df_20,3d3a5df,Still Life,20,,True,False
3d3a99f_1,3d3a99f,To Tame a Land,1,,False,True
3d3a99f_2,3d3a99f,Guitar Solo,2,,False,False
3d3a99f_3,3d3a99f,Drum Solo,3,,False,False
3d3a99f_4,3d3a99f,Phantom of the Opera,4,,False,False
3d3a99f_5,3d3a99f,Hallowed Be Thy Name,5,,False,False
3d3a99f_6,3d3a99f,Iron Maiden,6,,False,False
3d3a99f_7,3d3a99f,Run to the Hills,7,,False,False
3d3a99f_8,3d3a99f,Sanctuary,8,,False,False
3d3a99f_9,3d3a99f,Drifter,9,,False,False
3d3a99f_10,3d3a99f,Prowler,10,,False,False
3d3a99f_11,3d3a99f,Where Eagles Dare,11,,False,False
3d3a99f_12,3d3a99f,Wrathchild,12,,False,False
3d3a99f_13,3d3a99f,The Trooper,13,,False,False
3d3a99f_14,3d3a99f,Revelations,14,,False,False
3d3a99f_15,3d3a99f,Flight of Icarus,15,,False,False
3d3a99f_16,3d3a99f,Die With Your Boots On,16,,False,False
3d3a99f_17,3d3a99f,22 Acacia Avenue,17,,True,False
3d3a99f_18,3d3a99f,The Number of the Beast,18,,True,False
3d3a99f_19,3d3a99f,Still Life,19,,True,False
3d3a99f_20,3d3a99f,To Tame a Land,20,,True,False
1bd3a998_1,1bd3a998,Guitar Solo,1,,False,False
1bd3a998_2,1bd3a998,Drum Solo,2,,False,False
1bd3a998_3,1bd3a998,Hallowed Be Thy Name,3,,False,False
1bd3a998_4,1bd3a998,Iron Maiden,4,,False,False
1bd3a998_5,1bd3a998,Run to the Hills,5,,False,False
1bd3a998_6,1bd3a998,Sanctuary,6,,False,False
1bd3a998_7,1bd3a998,Drifter,7,,False,False
1bd3a998_8,1bd3a998,Prowler,8,,False,False
1bd3a998_9,1bd3a998,Where Eagles Dare,9,,False,False
1bd3a998_10,1bd3a998,Wrathchild,10,,False,False
1bd3a998_11,1bd3a998,The Trooper,11,,False,False
1bd3a998_12,1bd3a998,Revelations,12,,False,False
1bd3a998_13,1bd3a998,Flight of Icarus,13,,False,False
1bd3a998_14,1bd3a998,Die With Your Boots On,14,,False,False
1bd3a998_15,1bd3a998,22 Acacia Avenue,15,,True,False
1bd3a998_16,1bd3a998,The Number of the Beast,16,,True,False
1bd3a998_17,1bd3a998,Still Life,17,,True,False
1bd3a998_18,1bd3a998,To Tame a Land,18,,True,False
13d3a999_1,13d3a999,Drum Solo,1,,False,False
13d3a999_2,13d3a999,Phantom of the Opera,2,,False,False
13d3a999_3,13d3a999,Hallowed Be Thy Name,3,,False,False
13d3a999_4,13d3a999,Iron Maiden,4,,False,False
13d3a999_5,13d3a999,Run to the Hills,5,,False,False
13d3a999_6,13d3a999,Sanctuary,6,,False,False
13d3a999_7,13d3a999,Drifter,7,,False,False
13d3a999_8,13d3a999,Prowler,8,,False,False
13d3a999_9,13d3a999,Where Eagles Dare,9,,False,False
13d3a999_10,13d3a999,Wrathchild,10,,False,False
13d3a999_11,13d3a999,The Trooper,11,,False,False
13d3a999_12,13d3a999,Revelations,12,,False,False
13d3a999_13,13d3a999,Flight of Icarus,13,,False,False
13d3a999_14,13d3a999,Die With Your Boots On,14,,False,False
13d3a999_15,13d3a999,22 Acacia Avenue,15,,True,False
13d3a999_16,13d3a999,The Number of the Beast,16,,True,False
13d3a999_17,13d3a999,Still Life,17,,True,False
13d3a999_18,13d3a999,To Tame a Land,18,,True,False
bd3a99a_1,bd3a99a,Guitar Solo,1,,False,False
bd3a99a_2,bd3a99a,Drum Solo,2,,False,False
bd3a99a_3,bd3a99a,Phantom of the Opera,3,,False,False
bd3a99a_4,bd3a99a,Hallowed Be Thy Name,4,,False,False
bd3a99a_5,bd3a99a,Iron Maiden,5,,False,False
bd3a99a_6,bd3a99a,Run to the Hills,6,,False,False
bd3a99a_7,bd3a99a,Sanctuary,7,,False,False
bd3a99a_8,bd3a99a,Drifter,8,,False,False
bd3a99a_9,bd3a99a,Prowler,9,,False,False
bd3a99a_10,bd3a99a,"""Main Title"" from ""Where Eagles Dare""",10,,False,False
bd3a99a_11,bd3a99a,Where Eagles Dare,11,,False,False
bd3a99a_12,bd3a99a,Wrathchild,12,,False,False
bd3a99a_13,bd3a99a,The Trooper,13,,False,False
bd3a99a_14,bd3a99a,Revelations,14,,False,False
bd3a99a_15,bd3a99a,Flight of Icarus,15,,False,False
bd3a99a_16,bd3a99a,Die With Your Boots On,16,,True,False
bd3a99a_17,bd3a99a,22 Acacia Avenue,17,,True,False
bd3a99a_18,bd3a99a,The Number of the Beast,18,,True,False
bd3a99a_19,bd3a99a,Still Life,19,,True,False
3d65157_1,3d65157,To Tame a Land,1,,False,True
3d65157_2,3d65157,Guitar Solo,2,,False,False
3d65157_3,3d65157,Drum Solo,3,,False,False
3d65157_4,3d65157,Phantom of the Opera,4,,False,False
3d65157_5,3d65157,Hallowed Be Thy Name,5,,False,False
3d65157_6,3d65157,Iron Maiden,6,,False,False
3d65157_7,3d65157,Run to the Hills,7,,False,False
3d65157_8,3d65157,Sanctuary,8,,False,False
3d65157_9,3d65157,Drifter,9,,False,False
3d65157_10,3d65157,Prowler,10,,False,False
3d65157_11,3d65157,Where Eagles Dare,11,,False,False
3d65157_12,3d65157,Wrathchild,12,,False,False
3d65157_13,3d65157,The Trooper,13,,False,False
3d65157_14,3d65157,Revelations,14,,False,False
3d65157_15,3d65157,Flight of Icarus,15,,False,False
3d65157_16,3d65157,Die With Your Boots On,16,,False,False
3d65157_17,3d65157,22 Acacia Avenue,17,,True,False
3d65157_18,3d65157,The Number of the Beast,18,,True,False
3d65157_19,3d65157,Still Life,19,,True,False
3d65157_20,3d65157,To Tame a Land,20,,True,False
3d3a99b_1,3d3a99b,Guitar Solo,1,,False,False
3d3a99b_2,3d3a99b,Drum Solo,2,,False,False
3d3a99b_3,3d3a99b,Phantom of the Opera,3,,False,False
3d3a99b_4,3d3a99b,Hallowed Be Thy Name,4,,False,False
3d3a99b_5,3d3a99b,Iron Maiden,5,,False,False
3d3a99b_6,3d3a99b,Run to the Hills,6,,False,False
3d3a99b_7,3d3a99b,Sanctuary,7,,False,False
3d3a99b_8,3d3a99b,Drifter,8,,False,False
3d3a99b_9,3d3a99b,Prowler,9,,False,False
3d3a99b_10,3d3a99b,"""Main Title"" from ""Where Eagles Dare""",10,,False,False
3d3a99b_11,3d3a99b,Where Eagles Dare,11,,False,False
3d3a99b_12,3d3a99b,Wrathchild,12,,False,False
3d3a99b_13,3d3a99b,The Trooper,13,,False,False
3d3a99b_14,3d3a99b,Revelations,14,,False,False
3d3a99b_15,3d3a99b,Flight of Icarus,15,,False,False
3d3a99b_16,3d3a99b,Die With Your Boots On,16,,True,False
3d3a99b_17,3d3a99b,22 Acacia Avenue,17,,True,False
3d3a99b_18,3d3a99b,The Number of the Beast,18,,True,False
3d3a99b_19,3d3a99b,Still Life,19,,True,False
1bd3a5e4_1,1bd3a5e4,To Tame a Land,1,,False,True
1bd3a5e4_2,1bd3a5e4,Guitar Solo,2,,False,False
1bd3a5e4_3,1bd3a5e4,Drum Solo,3,,False,False
1bd3a5e4_4,1bd3a5e4,Phantom of the Opera,4,,False,False
1bd3a5e4_5,1bd3a5e4,Hallowed Be Thy Name,5,,False,False
1bd3a5e4_6,1bd3a5e4,Iron Maiden,6,,False,False
1bd3a5e4_7,1bd3a5e4,Run to the Hills,7,,False,False
1bd3a5e4_8,1bd3a5e4,Sanctuary,8,,False,False
1bd3a5e4_9,1bd3a5e4,Drifter,9,,False,False
1bd3a5e4_10,1bd3a5e4,Prowler,10,,False,False
1bd3a5e4_11,1bd3a5e4,"""Main Title"" from ""Where Eagles Dare""",11,,False,False
1bd3a5e4_12,1bd3a5e4,Where Eagles Dare,12,,False,False
1bd3a5e4_13,1bd3a5e4,Wrathchild,13,,False,False
1bd3a5e4_14,1bd3a5e4,The Trooper,14,,False,False
1bd3a5e4_15,1bd3a5e4,Revelations,15,,False,False
1bd3a5e4_16,1bd3a5e4,Flight of Icarus,16,,False,False
1bd3a5e4_17,1bd3a5e4,Die With Your Boots On,17,,True,False
1bd3a5e4_18,1bd3a5e4,22 Acacia Avenue,18,,True,False
1bd3a5e4_19,1bd3a5e4,The Number of the Beast,19,,True,False
1bd3a5e4_20,1bd3a5e4,Still Life,20,,True,False
bd3a5e6_1,bd3a5e6,To Tame a Land,1,,False,True
bd3a5e6_2,bd3a5e6,Guitar Solo,2,,False,False
